id,topic,text,label,source_type,year,sentiment_score,argument_strength,word_count,contains_statistics
423709,Automation impact on employment,Technology always creates more jobs than it destroys,pro,research,2020,-0.94,0.54,8,0
405898,AI will replace jobs,Technology always creates more jobs than it destroys,pro,social_media,2018,0.22,0.52,8,0
898163,AI will replace jobs,Technology always creates more jobs than it destroys,pro,news,2024,0.42,0.57,8,1
310304,AI will replace jobs,AI widens economic inequality,con,blog,2015,-0.61,0.55,4,0
268440,Future of work with AI,Low-skilled workers are at risk due to AI,con,research,2019,0.05,0.38,8,0
471455,Future of work with AI,AI will lead to massive unemployment,con,social_media,2016,0.71,0.98,6,0
770069,Future of work with AI,Automation replaces human workers,con,research,2023,-0.44,0.12,4,0
422539,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,research,2025,-0.7,0.15,9,1
310578,Future of work with AI,AI adoption is growing worldwide,neutral,news,2025,0.06,0.12,5,1
101936,AI will replace jobs,Automation replaces human workers,con,social_media,2021,-0.63,0.17,4,1
518816,AI will replace jobs,AI widens economic inequality,con,news,2025,0.35,0.81,4,1
220929,Automation impact on employment,AI adoption is growing worldwide,neutral,news,2017,0.01,0.44,5,1
158123,AI will replace jobs,AI will lead to massive unemployment,con,research,2015,0.81,0.59,6,1
497455,AI will replace jobs,Low-skilled workers are at risk due to AI,con,blog,2016,0.34,0.31,8,0
123846,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,research,2018,0.36,1.0,9,1
772047,Automation impact on employment,Automation increases productivity and efficiency,pro,research,2020,0.1,0.66,5,1
963888,Future of work with AI,AI is transforming industries rapidly,neutral,social_media,2018,0.8,0.25,5,1
810800,AI will replace jobs,Both risks and benefits exist with AI,neutral,research,2024,-0.73,0.63,7,1
242118,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,research,2024,0.95,0.13,9,1
498897,Automation impact on employment,Automation replaces human workers,con,news,2021,-0.79,0.29,4,0
291776,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,news,2022,0.05,0.86,9,0
802301,AI will replace jobs,Automation increases productivity and efficiency,pro,blog,2023,0.27,0.48,5,0
415393,AI will replace jobs,Both risks and benefits exist with AI,neutral,social_media,2016,-0.14,0.02,7,0
674887,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,social_media,2018,0.59,0.5,9,0
279398,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2023,-0.23,0.11,5,0
233370,AI will replace jobs,AI is transforming industries rapidly,neutral,social_media,2015,0.81,0.06,5,1
595637,AI will replace jobs,Low-skilled workers are at risk due to AI,con,social_media,2025,-0.64,0.89,8,1
565804,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,news,2020,0.13,0.59,9,0
944191,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,news,2018,0.07,0.76,9,1
101269,Future of work with AI,AI is transforming industries rapidly,neutral,blog,2021,-0.26,0.17,5,1
522489,AI will replace jobs,Low-skilled workers are at risk due to AI,con,social_media,2022,-0.52,0.03,8,1
346490,Future of work with AI,Low-skilled workers are at risk due to AI,con,research,2019,-0.92,0.15,8,1
203327,Automation impact on employment,AI is transforming industries rapidly,neutral,news,2022,0.45,0.52,5,0
936351,Automation impact on employment,AI adoption is growing worldwide,neutral,blog,2018,-0.79,0.08,5,1
590273,Automation impact on employment,Both risks and benefits exist with AI,neutral,news,2017,0.79,0.27,7,0
808135,AI will replace jobs,AI will create new job opportunities,pro,social_media,2021,-0.59,0.46,6,0
477302,AI will replace jobs,Low-skilled workers are at risk due to AI,con,social_media,2023,0.39,0.51,8,1
733061,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,social_media,2025,0.88,0.08,9,1
837050,AI will replace jobs,Low-skilled workers are at risk due to AI,con,social_media,2018,0.48,0.64,8,1
388953,Future of work with AI,Both risks and benefits exist with AI,neutral,news,2019,-0.11,0.57,7,1
353752,Future of work with AI,AI widens economic inequality,con,social_media,2019,0.93,0.0,4,0
521102,AI will replace jobs,Automation increases productivity and efficiency,pro,social_media,2024,-0.97,0.69,5,0
819406,AI will replace jobs,AI widens economic inequality,con,news,2019,0.87,0.69,4,1
835394,AI will replace jobs,Technology always creates more jobs than it destroys,pro,news,2022,0.07,0.04,8,1
476075,Automation impact on employment,AI adoption is growing worldwide,neutral,social_media,2018,-0.37,0.19,5,0
365886,Automation impact on employment,AI will create new job opportunities,pro,blog,2017,0.29,0.34,6,0
863149,Automation impact on employment,AI will lead to massive unemployment,con,blog,2017,0.85,0.29,6,0
324949,Automation impact on employment,Automation replaces human workers,con,news,2015,-0.98,0.83,4,0
235452,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,research,2025,-0.68,0.14,9,1
720775,AI will replace jobs,AI widens economic inequality,con,blog,2020,0.82,0.95,4,1
601879,AI will replace jobs,AI reduces human error in industries,pro,news,2022,0.14,0.06,6,0
686679,Automation impact on employment,AI widens economic inequality,con,social_media,2021,-0.84,0.82,4,1
716255,AI will replace jobs,AI is transforming industries rapidly,neutral,blog,2015,0.55,0.78,5,1
375901,Automation impact on employment,AI is transforming industries rapidly,neutral,research,2024,-0.39,0.83,5,0
283755,Automation impact on employment,AI will create new job opportunities,pro,news,2022,0.86,0.98,6,0
306155,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2015,-0.61,0.72,5,1
623440,AI will replace jobs,Both risks and benefits exist with AI,neutral,social_media,2017,0.46,0.21,7,1
833832,Automation impact on employment,AI adoption is growing worldwide,neutral,blog,2023,0.39,0.84,5,1
508856,Automation impact on employment,AI reduces human error in industries,pro,research,2023,-0.5,0.47,6,0
931864,Future of work with AI,AI will create new job opportunities,pro,research,2021,0.34,0.77,6,0
379709,Automation impact on employment,AI will create new job opportunities,pro,blog,2025,-0.0,0.65,6,1
539036,Automation impact on employment,Both risks and benefits exist with AI,neutral,news,2019,-0.87,0.35,7,0
875898,AI will replace jobs,AI will lead to massive unemployment,con,social_media,2022,0.94,0.96,6,0
693018,AI will replace jobs,Automation increases productivity and efficiency,pro,research,2020,0.16,0.67,5,1
309100,Future of work with AI,Both risks and benefits exist with AI,neutral,research,2020,0.9,0.34,7,0
689539,Future of work with AI,AI is transforming industries rapidly,neutral,news,2017,0.96,0.86,5,0
215602,AI will replace jobs,Both risks and benefits exist with AI,neutral,blog,2022,-0.11,0.39,7,0
737651,Automation impact on employment,Both risks and benefits exist with AI,neutral,blog,2017,-0.71,0.54,7,1
952830,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,research,2019,0.61,0.73,9,1
439720,Automation impact on employment,AI widens economic inequality,con,research,2015,0.98,0.95,4,1
306392,Future of work with AI,AI reduces human error in industries,pro,research,2020,0.66,0.75,6,0
451068,AI will replace jobs,AI adoption is growing worldwide,neutral,blog,2023,0.26,0.98,5,1
931809,Automation impact on employment,AI is transforming industries rapidly,neutral,social_media,2015,0.54,0.06,5,1
580865,AI will replace jobs,AI adoption is growing worldwide,neutral,research,2024,0.32,0.8,5,1
436661,Future of work with AI,AI adoption is growing worldwide,neutral,social_media,2019,0.22,0.53,5,1
248203,Automation impact on employment,Technology always creates more jobs than it destroys,pro,news,2022,0.8,0.44,8,0
692854,AI will replace jobs,AI will create new job opportunities,pro,blog,2024,0.53,0.3,6,0
146588,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,social_media,2023,-0.94,0.64,9,1
969865,Future of work with AI,Low-skilled workers are at risk due to AI,con,blog,2021,0.16,0.95,8,1
409385,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,news,2020,-0.14,0.9,9,1
830043,Future of work with AI,AI will create new job opportunities,pro,blog,2021,0.75,0.69,6,1
867147,AI will replace jobs,Automation increases productivity and efficiency,pro,blog,2022,-0.71,0.89,5,0
158533,Future of work with AI,Low-skilled workers are at risk due to AI,con,blog,2017,-0.19,0.49,8,1
159859,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,research,2015,0.27,0.08,9,0
880402,Automation impact on employment,AI reduces human error in industries,pro,social_media,2016,0.13,0.78,6,1
145245,Automation impact on employment,AI adoption is growing worldwide,neutral,research,2025,0.7,0.43,5,0
785286,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,news,2023,-0.72,0.9,9,1
556644,Future of work with AI,Technology always creates more jobs than it destroys,pro,social_media,2019,1.0,0.7,8,0
744203,AI will replace jobs,Low-skilled workers are at risk due to AI,con,research,2020,-0.63,0.2,8,0
154678,AI will replace jobs,AI reduces human error in industries,pro,research,2023,-0.24,0.36,6,0
997370,Future of work with AI,AI will lead to massive unemployment,con,social_media,2016,0.15,0.22,6,1
357481,Automation impact on employment,Technology always creates more jobs than it destroys,pro,blog,2016,0.93,0.04,8,0
502295,AI will replace jobs,AI will lead to massive unemployment,con,research,2019,-0.09,0.94,6,0
302018,Automation impact on employment,AI reduces human error in industries,pro,news,2019,0.03,0.5,6,0
481305,Automation impact on employment,AI widens economic inequality,con,research,2023,0.57,0.35,4,1
178286,Future of work with AI,AI reduces human error in industries,pro,research,2024,0.22,0.17,6,0
179677,Automation impact on employment,AI will lead to massive unemployment,con,news,2025,-0.06,0.06,6,0
145511,Automation impact on employment,Automation replaces human workers,con,news,2020,-0.26,0.66,4,1
176455,Future of work with AI,Both risks and benefits exist with AI,neutral,social_media,2015,-0.31,0.77,7,1
609783,Future of work with AI,AI will lead to massive unemployment,con,news,2016,0.31,0.03,6,0
643094,Future of work with AI,Automation replaces human workers,con,news,2025,0.93,0.1,4,0
404500,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,research,2023,-0.92,0.15,9,1
520138,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,social_media,2022,-0.21,0.39,9,0
808107,Automation impact on employment,AI reduces human error in industries,pro,blog,2016,0.86,0.4,6,0
603531,AI will replace jobs,Automation replaces human workers,con,news,2016,0.97,0.57,4,0
848621,Automation impact on employment,Both risks and benefits exist with AI,neutral,news,2015,-0.63,0.85,7,0
775548,Automation impact on employment,Low-skilled workers are at risk due to AI,con,news,2019,-0.64,0.93,8,1
980709,Future of work with AI,AI will create new job opportunities,pro,social_media,2020,0.15,0.96,6,0
660012,Automation impact on employment,AI widens economic inequality,con,social_media,2015,-0.03,0.54,4,1
523059,Future of work with AI,Technology always creates more jobs than it destroys,pro,news,2024,-0.4,0.22,8,0
667797,Automation impact on employment,Automation replaces human workers,con,news,2023,0.47,0.07,4,0
346258,Automation impact on employment,Low-skilled workers are at risk due to AI,con,blog,2018,0.95,0.62,8,1
370316,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,social_media,2018,-0.89,0.34,9,0
893681,AI will replace jobs,AI will lead to massive unemployment,con,blog,2018,0.14,0.78,6,0
853503,Future of work with AI,Low-skilled workers are at risk due to AI,con,research,2020,-0.44,0.21,8,1
944423,Automation impact on employment,AI is transforming industries rapidly,neutral,research,2016,0.46,1.0,5,0
165622,AI will replace jobs,Low-skilled workers are at risk due to AI,con,social_media,2018,0.97,0.75,8,0
949790,Automation impact on employment,AI widens economic inequality,con,social_media,2022,0.23,0.33,4,0
424820,AI will replace jobs,AI widens economic inequality,con,social_media,2015,0.45,0.12,4,0
875994,Future of work with AI,AI reduces human error in industries,pro,blog,2025,0.54,0.69,6,0
999129,AI will replace jobs,AI will create new job opportunities,pro,blog,2024,-0.97,0.01,6,0
422448,Future of work with AI,AI adoption is growing worldwide,neutral,social_media,2019,0.96,0.37,5,1
158165,Automation impact on employment,AI widens economic inequality,con,social_media,2023,-0.37,0.17,4,1
906684,Future of work with AI,AI widens economic inequality,con,research,2020,0.06,0.23,4,1
454114,Future of work with AI,Technology always creates more jobs than it destroys,pro,news,2021,-0.69,0.08,8,0
541150,Automation impact on employment,Both risks and benefits exist with AI,neutral,research,2021,0.54,0.72,7,1
566411,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,news,2017,-0.26,0.22,9,0
552469,Future of work with AI,Technology always creates more jobs than it destroys,pro,social_media,2017,-0.78,0.38,8,1
541065,Automation impact on employment,AI adoption is growing worldwide,neutral,blog,2024,0.18,0.1,5,0
